word,childes,childes_rank,childes_freq_z,childes_rank_z
brief,13,9580,-0.04735842050915251,-1.0880635718702159
britches,13,9581,-0.04735842050915251,-1.0879963410509874
brumm,13,9582,-0.04735842050915251,-1.087929110231759
brung,13,9583,-0.04735842050915251,-1.0878618794125303
buddha,13,9584,-0.04735842050915251,-1.0877946485933019
buds,13,9585,-0.04735842050915251,-1.0877274177740734
buhmp,13,9586,-0.04735842050915251,-1.0876601869548448
bullshit,13,9587,-0.04735842050915251,-1.0875929561356164
butthead,13,9588,-0.04735842050915251,-1.087525725316388
buttoned,13,9589,-0.04735842050915251,-1.0874584944971593
cami,13,9590,-0.04735842050915251,-1.0873912636779308
candle+stick,13,9591,-0.04735842050915251,-1.0873240328587022
canyon,13,9592,-0.04735842050915251,-1.0872568020394737
captain_kangaroo,13,9593,-0.04735842050915251,-1.0871895712202453
carla,13,9594,-0.04735842050915251,-1.0871223404010166
carol's,13,9595,-0.04735842050915251,-1.0870551095817882
cartwheel,13,9596,-0.04735842050915251,-1.0869878787625598
carving,13,9597,-0.04735842050915251,-1.086920647943331
caused,13,9598,-0.04735842050915251,-1.0868534171241027
challenge,13,9599,-0.04735842050915251,-1.0867861863048742
chamber,13,9600,-0.04735842050915251,-1.0867189554856456
chameleon,13,9601,-0.04735842050915251,-1.0866517246664171
characters,13,9602,-0.04735842050915251,-1.0865844938471887
chews,13,9603,-0.04735842050915251,-1.08651726302796
chicon,13,9604,-0.04735842050915251,-1.0864500322087316
chinny,13,9605,-0.04735842050915251,-1.086382801389503
chloe,13,9606,-0.04735842050915251,-1.0863155705702745
chocolate_milk,13,9607,-0.04735842050915251,-1.086248339751046
choosing,13,9608,-0.04735842050915251,-1.0861811089318174
chop_wood's,13,9609,-0.04735842050915251,-1.086113878112589
christopher's,13,9610,-0.04735842050915251,-1.0860466472933605
clams,13,9611,-0.04735842050915251,-1.0859794164741319
clare,13,9612,-0.04735842050915251,-1.0859121856549034
cleveland,13,9613,-0.04735842050915251,-1.085844954835675
clicks,13,9614,-0.04735842050915251,-1.0857777240164463
cling,13,9615,-0.04735842050915251,-1.085710493197218
clogs,13,9616,-0.04735842050915251,-1.0856432623779892
clothes+pins,13,9617,-0.04735842050915251,-1.0855760315587608
coby's,13,9618,-0.04735842050915251,-1.0855088007395324
cock_a_doodle,13,9619,-0.04735842050915251,-1.0854415699203037
colleen's,13,9620,-0.04735842050915251,-1.0853743391010753
commercials,13,9621,-0.04735842050915251,-1.0853071082818468
conner,13,9622,-0.04735842050915251,-1.0852398774626182
corky,13,9623,-0.04735842050915251,-1.0851726466433897
corvette,13,9624,-0.04735842050915251,-1.0851054158241613
coulda,13,9625,-0.04735842050915251,-1.0850381850049327
courteous,13,9626,-0.04735842050915251,-1.0849709541857042
creepmouse,13,9627,-0.04735842050915251,-1.0849037233664756
criss+cross,13,9628,-0.04735842050915251,-1.0848364925472471
daddiji,13,9629,-0.04735842050915251,-1.0847692617280187
dady,13,9630,-0.04735842050915251,-1.08470203090879
dag,13,9631,-0.04735842050915251,-1.0846348000895616
dau_au,13,9632,-0.04735842050915251,-1.0845675692703332
daughter's,13,9633,-0.04735842050915251,-1.0845003384511045
debby,13,9634,-0.04735842050915251,-1.084433107631876
deet,13,9635,-0.04735842050915251,-1.0843658768126476
delma,13,9636,-0.04735842050915251,-1.084298645993419
deres,13,9637,-0.04735842050915251,-1.0842314151741905
ders,13,9638,-0.04735842050915251,-1.084164184354962
derwood's,13,9639,-0.04735842050915251,-1.0840969535357334
device,13,9640,-0.04735842050915251,-1.084029722716505
diz,13,9641,-0.04735842050915251,-1.0839624918972763
dog_dog,13,9642,-0.04735842050915251,-1.083895261078048
doobee,13,9643,-0.04735842050915251,-1.0838280302588195
dragon's,13,9644,-0.04735842050915251,-1.0837607994395908
drived,13,9645,-0.04735842050915251,-1.0836935686203624
drummer,13,9646,-0.04735842050915251,-1.083626337801134
duchess,13,9647,-0.04735842050915251,-1.0835591069819053
dumpling,13,9648,-0.04735842050915251,-1.0834918761626768
dynomite,13,9649,-0.04735842050915251,-1.0834246453434484
edamame,13,9650,-0.04735842050915251,-1.0833574145242197
eeayeeay,13,9651,-0.04735842050915251,-1.0832901837049913
eeney_meeney,13,9652,-0.04735842050915251,-1.0832229528857626
egg's,13,9653,-0.04735842050915251,-1.0831557220665342
elastics,13,9654,-0.04735842050915251,-1.0830884912473058
ele,13,9655,-0.04735842050915251,-1.0830212604280771
embarrassed,13,9656,-0.04735842050915251,-1.0829540296088487
entertainment,13,9657,-0.04735842050915251,-1.0828867987896202
entirely,13,9658,-0.04735842050915251,-1.0828195679703916
erli,13,9659,-0.04735842050915251,-1.0827523371511631
ernest,13,9660,-0.04735842050915251,-1.0826851063319347
explanation,13,9661,-0.04735842050915251,-1.082617875512706
exploded,13,9662,-0.04735842050915251,-1.0825506446934776
exploring,13,9663,-0.04735842050915251,-1.0824834138742492
faking,13,9664,-0.04735842050915251,-1.0824161830550205
fashioned,13,9665,-0.04735842050915251,-1.082348952235792
felice,13,9666,-0.04735842050915251,-1.0822817214165634
fff,13,9667,-0.04735842050915251,-1.082214490597335
fisher,13,9668,-0.04735842050915251,-1.0821472597781066
flapping,13,9669,-0.04735842050915251,-1.082080028958878
flip's,13,9670,-0.04735842050915251,-1.0820127981396495
flora,13,9671,-0.04735842050915251,-1.081945567320421
fooba_wooba_john,13,9672,-0.04735842050915251,-1.0818783365011924
footing,13,9673,-0.04735842050915251,-1.081811105681964
forms,13,9674,-0.04735842050915251,-1.0817438748627355
frescade,13,9675,-0.04735842050915251,-1.0816766440435068
frown,13,9676,-0.04735842050915251,-1.0816094132242784
gaby's,13,9677,-0.04735842050915251,-1.0815421824050497
gahb,13,9678,-0.04735842050915251,-1.0814749515858213
gander,13,9679,-0.04735842050915251,-1.0814077207665929
gape,13,9680,-0.04735842050915251,-1.0813404899473642
garland,13,9681,-0.04735842050915251,-1.0812732591281358
gathering,13,9682,-0.04735842050915251,-1.0812060283089073
gawage,13,9683,-0.04735842050915251,-1.0811387974896787
gazaggers,13,9684,-0.04735842050915251,-1.0810715666704502
gazpacho,13,9685,-0.04735842050915251,-1.0810043358512218
genie,13,9686,-0.04735842050915251,-1.0809371050319931
genius,13,9687,-0.04735842050915251,-1.0808698742127647
george_washington's,13,9688,-0.04735842050915251,-1.080802643393536
gerbils,13,9689,-0.04735842050915251,-1.0807354125743076
gita,13,9690,-0.04735842050915251,-1.0806681817550792
givin,13,9691,-0.04735842050915251,-1.0806009509358505
glenn,13,9692,-0.04735842050915251,-1.080533720116622
gospal,13,9693,-0.04735842050915251,-1.0804664892973936
guguh,13,9694,-0.04735842050915251,-1.080399258478165
hadda,13,9695,-0.04735842050915251,-1.0803320276589365
handkerchiefs,13,9696,-0.04735842050915251,-1.080264796839708
happy+world,13,9697,-0.04735842050915251,-1.0801975660204794
harm,13,9698,-0.04735842050915251,-1.080130335201251
heading,13,9699,-0.04735842050915251,-1.0800631043820226
hedgehogs,13,9700,-0.04735842050915251,-1.079995873562794
hem,13,9701,-0.04735842050915251,-1.0799286427435655
herb,13,9702,-0.04735842050915251,-1.0798614119243368
heron,13,9703,-0.04735842050915251,-1.0797941811051084
hopital,13,9704,-0.04735842050915251,-1.07972695028588
hurrying,13,9705,-0.04735842050915251,-1.0796597194666513
hysterical,13,9706,-0.04735842050915251,-1.0795924886474229
iceberg,13,9707,-0.04735842050915251,-1.0795252578281944
impatient,13,9708,-0.04735842050915251,-1.0794580270089658
impolite,13,9709,-0.04735842050915251,-1.0793907961897373
infant,13,9710,-0.04735842050915251,-1.0793235653705089
introduced,13,9711,-0.04735842050915251,-1.0792563345512802
itching,13,9712,-0.04735842050915251,-1.0791891037320518
jacuzzi,13,9713,-0.04735842050915251,-1.0791218729128231
jamar,13,9714,-0.04735842050915251,-1.0790546420935947
jamie's,13,9715,-0.04735842050915251,-1.0789874112743663
jaw,13,9716,-0.04735842050915251,-1.0789201804551376
jew,13,9717,-0.04735842050915251,-1.0788529496359092
jojo's,13,9718,-0.04735842050915251,-1.0787857188166807
jugs,13,9719,-0.04735842050915251,-1.078718487997452
jumpjump,13,9720,-0.04735842050915251,-1.0786512571782236
kaboomps,13,9721,-0.04735842050915251,-1.0785840263589952
kaylow,13,9722,-0.04735842050915251,-1.0785167955397665
kelly's,13,9723,-0.04735842050915251,-1.078449564720538
kitty+cats,13,9724,-0.04735842050915251,-1.0783823339013097
knock+knock,13,9725,-0.04735842050915251,-1.078315103082081
knowed,13,9726,-0.04735842050915251,-1.0782478722628526
krite,13,9727,-0.04735842050915251,-1.078180641443624
krueger,13,9728,-0.04735842050915251,-1.0781134106243955
l_a,13,9729,-0.04735842050915251,-1.078046179805167
lady+bug,13,9730,-0.04735842050915251,-1.0779789489859384
laser,13,9731,-0.04735842050915251,-1.07791171816671
latest,13,9732,-0.04735842050915251,-1.0778444873474815
leapt,13,9733,-0.04735842050915251,-1.0777772565282528
leftover,13,9734,-0.04735842050915251,-1.0777100257090244
lightening,13,9735,-0.04735842050915251,-1.077642794889796
limit,13,9736,-0.04735842050915251,-1.0775755640705673
looser,13,9737,-0.04735842050915251,-1.0775083332513389
lori,13,9738,-0.04735842050915251,-1.0774411024321102
lumps,13,9739,-0.04735842050915251,-1.0773738716128818
luther,13,9740,-0.04735842050915251,-1.0773066407936533
ma's,13,9741,-0.04735842050915251,-1.0772394099744247
macgregor,13,9742,-0.04735842050915251,-1.0771721791551963
machinery,13,9743,-0.04735842050915251,-1.0771049483359678
mailed,13,9744,-0.04735842050915251,-1.0770377175167392
man_peng,13,9745,-0.04735842050915251,-1.0769704866975107
margarine,13,9746,-0.04735842050915251,-1.0769032558782823
matters,13,9747,-0.04735842050915251,-1.0768360250590536
matty's,13,9748,-0.04735842050915251,-1.0767687942398252
mckayla,13,9749,-0.04735842050915251,-1.0767015634205965
mctats,13,9750,-0.04735842050915251,-1.076634332601368
meantime,13,9751,-0.04735842050915251,-1.0765671017821397
memem,13,9752,-0.04735842050915251,-1.076499870962911
menu,13,9753,-0.04735842050915251,-1.0764326401436826
mh,13,9754,-0.04735842050915251,-1.0763654093244541
micky,13,9755,-0.04735842050915251,-1.0762981785052255
microspace,13,9756,-0.04735842050915251,-1.076230947685997
miniature,13,9757,-0.04735842050915251,-1.0761637168667686
mitchell,13,9758,-0.04735842050915251,-1.07609648604754
mock,13,9759,-0.04735842050915251,-1.0760292552283115
mocking,13,9760,-0.04735842050915251,-1.075962024409083
mohammed,13,9761,-0.04735842050915251,-1.0758947935898544
mondays,13,9762,-0.04735842050915251,-1.075827562770626
moo+moo,13,9763,-0.04735842050915251,-1.0757603319513973
mores,13,9764,-0.04735842050915251,-1.0756931011321689
moss,13,9765,-0.04735842050915251,-1.0756258703129404
mother_goose,13,9766,-0.04735842050915251,-1.0755586394937118
motorcycle_chicken,13,9767,-0.04735842050915251,-1.0754914086744833
mourning,13,9768,-0.04735842050915251,-1.075424177855255
needing,13,9769,-0.04735842050915251,-1.0753569470360262
nerd,13,9770,-0.04735842050915251,-1.0752897162167978
nestle's,13,9771,-0.04735842050915251,-1.0752224853975694
nicest,13,9772,-0.04735842050915251,-1.0751552545783407
nipples,13,9773,-0.04735842050915251,-1.0750880237591123
nodded,13,9774,-0.04735842050915251,-1.0750207929398836
notches,13,9775,-0.04735842050915251,-1.0749535621206552
nunu,13,9776,-0.04735842050915251,-1.0748863313014267
option,13,9777,-0.04735842050915251,-1.074819100482198
packet,13,9778,-0.04735842050915251,-1.0747518696629696
partly,13,9779,-0.04735842050915251,-1.0746846388437412
patches,13,9780,-0.04735842050915251,-1.0746174080245126
pate,13,9781,-0.04735842050915251,-1.0745501772052841
patterns,13,9782,-0.04735842050915251,-1.0744829463860557
peacocks,13,9783,-0.04735842050915251,-1.074415715566827
pearls,13,9784,-0.04735842050915251,-1.0743484847475986
peejays,13,9785,-0.04735842050915251,-1.0742812539283702
peels,13,9786,-0.04735842050915251,-1.0742140231091415
pembroke,13,9787,-0.04735842050915251,-1.074146792289913
penises,13,9788,-0.04735842050915251,-1.0740795614706844
penny's,13,9789,-0.04735842050915251,-1.074012330651456
permanent,13,9790,-0.04735842050915251,-1.0739450998322275
pest,13,9791,-0.04735842050915251,-1.0738778690129989
petunias,13,9792,-0.04735842050915251,-1.0738106381937704
pippin,13,9793,-0.04735842050915251,-1.073743407374542
pizzeroni,13,9794,-0.04735842050915251,-1.0736761765553133
plate's,13,9795,-0.04735842050915251,-1.073608945736085
platypus,13,9796,-0.04735842050915251,-1.0735417149168565
plumerai,13,9797,-0.04735842050915251,-1.0734744840976278
po's,13,9798,-0.04735842050915251,-1.0734072532783994
postman,13,9799,-0.04735842050915251,-1.0733400224591707
posy,13,9800,-0.04735842050915251,-1.0732727916399423
potato+chips,13,9801,-0.04735842050915251,-1.0732055608207138
prints,13,9802,-0.04735842050915251,-1.0731383300014852
proudly,13,9803,-0.04735842050915251,-1.0730710991822567
prune,13,9804,-0.04735842050915251,-1.0730038683630283
puffin,13,9805,-0.04735842050915251,-1.0729366375437996
pumping,13,9806,-0.04735842050915251,-1.0728694067245712
puppet's,13,9807,-0.04735842050915251,-1.0728021759053428
puzzle's,13,9808,-0.04735842050915251,-1.0727349450861141
randi,13,9809,-0.04735842050915251,-1.0726677142668857
relish,13,9810,-0.04735842050915251,-1.072600483447657
reminding,13,9811,-0.04735842050915251,-1.0725332526284286
reptile,13,9812,-0.04735842050915251,-1.0724660218092001
rewinding,13,9813,-0.04735842050915251,-1.0723987909899715
rips,13,9814,-0.04735842050915251,-1.072331560170743
riverside,13,9815,-0.04735842050915251,-1.0722643293515146
robins,13,9816,-0.04735842050915251,-1.072197098532286
rodney,13,9817,-0.04735842050915251,-1.0721298677130575
roman's,13,9818,-0.04735842050915251,-1.072062636893829
rubbers,13,9819,-0.04735842050915251,-1.0719954060746004
sam's,13,9820,-0.04735842050915251,-1.071928175255372
satellite,13,9821,-0.04735842050915251,-1.0718609444361435
scattered,13,9822,-0.04735842050915251,-1.071793713616915
schulman,13,9823,-0.04735842050915251,-1.0717264827976865
scooch,13,9824,-0.04735842050915251,-1.0716592519784578
scooper,13,9825,-0.04735842050915251,-1.0715920211592294
scrabble,13,9826,-0.04735842050915251,-1.071524790340001
scribbled,13,9827,-0.04735842050915251,-1.0714575595207723
seamus,13,9828,-0.04735842050915251,-1.0713903287015438
seashells,13,9829,-0.04735842050915251,-1.0713230978823154
seaside,13,9830,-0.04735842050915251,-1.0712558670630867
seated,13,9831,-0.04735842050915251,-1.0711886362438583
security,13,9832,-0.04735842050915251,-1.0711214054246299
sends,13,9833,-0.04735842050915251,-1.0710541746054012
serves,13,9834,-0.04735842050915251,-1.0709869437861728
shalom,13,9835,-0.04735842050915251,-1.070919712966944
shazam,13,9836,-0.04735842050915251,-1.0708524821477157
shelley,13,9837,-0.04735842050915251,-1.0707852513284872
sherbert,13,9838,-0.04735842050915251,-1.0707180205092586
sherine,13,9839,-0.04735842050915251,-1.0706507896900301
shouts,13,9840,-0.04735842050915251,-1.0705835588708017
shrink,13,9841,-0.04735842050915251,-1.070516328051573
sinks,13,9842,-0.04735842050915251,-1.0704490972323446
sistuh,13,9843,-0.04735842050915251,-1.0703818664131162
skips,13,9844,-0.04735842050915251,-1.0703146355938875
slop,13,9845,-0.04735842050915251,-1.070247404774659
smarter,13,9846,-0.04735842050915251,-1.0701801739554306
sox,13,9847,-0.04735842050915251,-1.070112943136202
spaceships,13,9848,-0.04735842050915251,-1.0700457123169735
specially,13,9849,-0.04735842050915251,-1.0699784814977449
spits,13,9850,-0.04735842050915251,-1.0699112506785164
spud,13,9851,-0.04735842050915251,-1.069844019859288
squeals,13,9852,-0.04735842050915251,-1.0697767890400594
squeezes,13,9853,-0.04735842050915251,-1.069709558220831
sssh,13,9854,-0.04735842050915251,-1.0696423274016025
stained,13,9855,-0.04735842050915251,-1.0695750965823738
stamping,13,9856,-0.04735842050915251,-1.0695078657631454
statues,13,9857,-0.04735842050915251,-1.069440634943917
stealed,13,9858,-0.04735842050915251,-1.0693734041246883
stems,13,9859,-0.04735842050915251,-1.0693061733054599
stephen's,13,9860,-0.04735842050915251,-1.0692389424862312
stomped,13,9861,-0.04735842050915251,-1.0691717116670028
straightening,13,9862,-0.04735842050915251,-1.0691044808477743
super_girl,13,9863,-0.04735842050915251,-1.0690372500285457
superhero,13,9864,-0.04735842050915251,-1.0689700192093172
surprising,13,9865,-0.04735842050915251,-1.0689027883900888
susie's,13,9866,-0.04735842050915251,-1.0688355575708601
swallowing,13,9867,-0.04735842050915251,-1.0687683267516317
swell,13,9868,-0.04735842050915251,-1.0687010959324033
swoosh,13,9869,-0.04735842050915251,-1.0686338651131746
swung,13,9870,-0.04735842050915251,-1.0685666342939462
szabad,13,9871,-0.04735842050915251,-1.0684994034747175
tackled,13,9872,-0.04735842050915251,-1.068432172655489
tai,13,9873,-0.04735842050915251,-1.0683649418362606
tanisha,13,9874,-0.04735842050915251,-1.068297711017032
tape+recording,13,9875,-0.04735842050915251,-1.0682304801978035
tea+pot,13,9876,-0.04735842050915251,-1.068163249378575
teething,13,9877,-0.04735842050915251,-1.0680960185593464
teh,13,9878,-0.04735842050915251,-1.068028787740118
temple,13,9879,-0.04735842050915251,-1.0679615569208896
termites,13,9880,-0.04735842050915251,-1.067894326101661
thero,13,9881,-0.04735842050915251,-1.0678270952824325
think's,13,9882,-0.04735842050915251,-1.067759864463204
tile,13,9883,-0.04735842050915251,-1.0676926336439754
timothy's,13,9884,-0.04735842050915251,-1.067625402824747
tiptoes,13,9885,-0.04735842050915251,-1.0675581720055183
tortillas,13,9886,-0.04735842050915251,-1.0674909411862898
torture,13,9887,-0.04735842050915251,-1.0674237103670614
towns,13,9888,-0.04735842050915251,-1.0673564795478327
tracing,13,9889,-0.04735842050915251,-1.0672892487286043
tres,13,9890,-0.04735842050915251,-1.0672220179093759
trophy,13,9891,-0.04735842050915251,-1.0671547870901472
tropical,13,9892,-0.04735842050915251,-1.0670875562709188
truly,13,9893,-0.04735842050915251,-1.0670203254516903
ubuh,13,9894,-0.04735842050915251,-1.0669530946324617
upsidedown,13,9895,-0.04735842050915251,-1.0668858638132332
utah,13,9896,-0.04735842050915251,-1.0668186329940046
vacuums,13,9897,-0.04735842050915251,-1.0667514021747762
vivian,13,9898,-0.04735842050915251,-1.0666841713555477
von's,13,9899,-0.04735842050915251,-1.066616940536319
vous,13,9900,-0.04735842050915251,-1.0665497097170906
waddle,13,9901,-0.04735842050915251,-1.0664824788978622
waggle,13,9902,-0.04735842050915251,-1.0664152480786335
waiter,13,9903,-0.04735842050915251,-1.066348017259405
walla,13,9904,-0.04735842050915251,-1.0662807864401767
wander,13,9905,-0.04735842050915251,-1.066213555620948
weapon,13,9906,-0.04735842050915251,-1.0661463248017196
weights,13,9907,-0.04735842050915251,-1.0660790939824911
wendy's,13,9908,-0.04735842050915251,-1.0660118631632625
what'sa,13,9909,-0.04735842050915251,-1.065944632344034
wheeler,13,9910,-0.04735842050915251,-1.0658774015248054
whoopie,13,9911,-0.04735842050915251,-1.065810170705577
wiper,13,9912,-0.04735842050915251,-1.0657429398863485
woggy,13,9913,-0.04735842050915251,-1.0656757090671198
worm's,13,9914,-0.04735842050915251,-1.0656084782478914
wou,13,9915,-0.04735842050915251,-1.065541247428663
woulda,13,9916,-0.04735842050915251,-1.0654740166094343
yeck,13,9917,-0.04735842050915251,-1.0654067857902059
yolky,13,9918,-0.04735842050915251,-1.0653395549709774
yum+yum,13,9919,-0.04735842050915251,-1.0652723241517488
yumyum,13,9920,-0.04735842050915251,-1.0652050933325203
zap,13,9921,-0.04735842050915251,-1.0651378625132917
zoos,13,9922,-0.04735842050915251,-1.0650706316940632
abracadabra,12,9923,-0.047672020268046185,-1.0650034008748348
adams,12,9924,-0.047672020268046185,-1.0649361700556061
adrianna,12,9925,-0.047672020268046185,-1.0648689392363777
aeh,12,9926,-0.047672020268046185,-1.0648017084171493
aet,12,9927,-0.047672020268046185,-1.0647344775979206
afternoons,12,9928,-0.047672020268046185,-1.0646672467786922
ahhh,12,9929,-0.047672020268046185,-1.0646000159594637
ahmah,12,9930,-0.047672020268046185,-1.064532785140235
ahmuh,12,9931,-0.047672020268046185,-1.0644655543210066
akkor,12,9932,-0.047672020268046185,-1.064398323501778
aluminum,12,9933,-0.047672020268046185,-1.0643310926825496
amara's,12,9934,-0.047672020268046185,-1.0642638618633211
amusement,12,9935,-0.047672020268046185,-1.0641966310440925
anakin,12,9936,-0.047672020268046185,-1.064129400224864
anchor,12,9937,-0.047672020268046185,-1.0640621694056356
antennae,12,9938,-0.047672020268046185,-1.063994938586407
approached,12,9939,-0.047672020268046185,-1.0639277077671785
apricots,12,9940,-0.047672020268046185,-1.06386047694795
apticar,12,9941,-0.047672020268046185,-1.0637932461287214
aquadog,12,9942,-0.047672020268046185,-1.063726015309493
attacked,12,9943,-0.047672020268046185,-1.0636587844902645
audubon,12,9944,-0.047672020268046185,-1.0635915536710359
avis,12,9945,-0.047672020268046185,-1.0635243228518074
awn,12,9946,-0.047672020268046185,-1.0634570920325788
baabaa,12,9947,-0.047672020268046185,-1.0633898612133503
beams,12,9948,-0.047672020268046185,-1.063322630394122
beards,12,9949,-0.047672020268046185,-1.0632553995748932
bed+time,12,9950,-0.047672020268046185,-1.0631881687556648
bedelia,12,9951,-0.047672020268046185,-1.0631209379364364
beecer,12,9952,-0.047672020268046185,-1.0630537071172077
behaving,12,9953,-0.047672020268046185,-1.0629864762979793
behavior,12,9954,-0.047672020268046185,-1.0629192454787508
belch,12,9955,-0.047672020268046185,-1.0628520146595222
belle's,12,9956,-0.047672020268046185,-1.0627847838402937
bibby,12,9957,-0.047672020268046185,-1.062717553021065
bicentennial,12,9958,-0.047672020268046185,-1.0626503222018366
bigs,12,9959,-0.047672020268046185,-1.0625830913826082
bill's,12,9960,-0.047672020268046185,-1.0625158605633795
billy_goats_gruff,12,9961,-0.047672020268046185,-1.062448629744151
blinked,12,9962,-0.047672020268046185,-1.0623813989249227
blossoms,12,9963,-0.047672020268046185,-1.062314168105694
bluejay,12,9964,-0.047672020268046185,-1.0622469372864656
bobber,12,9965,-0.047672020268046185,-1.0621797064672371
